id,review_recency_ratio,review_decay,review_density_ratio,is_unsold
10847380,0.0,0.5356652949245542,0.0,1
10847892,0.0,0.5329218106995884,0.0,1
10848436,0.0,0.5557841792409693,0.0,1
11007917,0.0513595166163142,0.029263831732967534,2.2703668536081896,0
11024330,0.037037037037037035,0.08299039780521263,0.13355099138871704,0
11129625,0.0,0.16666666666666666,0.0,0
11140660,0.0,0.49176954732510286,0.0,0
11183004,0.06028368794326241,0.027663465935070873,2.2703668536081896,0
11246441,0.0,0.13488797439414724,0.0,0
11301973,0.10752688172043011,0.024691358024691357,1.3355099138871702,0
11324283,0.07471264367816093,0.04000914494741655,1.7361628880533215,0
11327928,0.029197080291970802,0.031321444901691815,0.5342039655548682,0
11330930,0.0625,0.04206675811614083,0.6677549569435851,0
11402960,0.039711191335740074,0.03063557384545039,1.4690609052758874,0
11540482,0.058823529411764705,0.06127114769090078,0.13355099138871704,0
11561837,0.006802721088435374,0.060128029263831734,0.13355099138871704,0
11660562,0.07657657657657657,0.02194787379972565,2.2703668536081896,0
11679874,0.5161290322580645,0.02400548696844993,2.1368158622194726,0
11686801,0.0,0.7510288065843621,0.0,0
11693088,0.23333333333333334,0.046867855509830816,1.8697138794420385,0
11839710,0.04365079365079365,0.025148605395518976,1.4690609052758874,0
11977286,0.02702702702702703,0.02423411065386374,0.9348569397210192,0
12044977,0.0,0.5002286236854138,0.0,0
12073442,0.004878048780487805,0.04298125285779607,0.13355099138871704,1
12078891,0.022727272727272728,0.03909465020576132,0.2671019827774341,0
12080926,0.0,1.0,0.0,1
12085043,0.08333333333333333,0.03772290809327846,0.5342039655548682,0
12128820,0.07407407407407407,0.024691358024691357,2.6710198277743404,0
12163734,0.057692307692307696,0.07110196616369456,0.4006529741661511,0
12177438,0.02717391304347826,0.023090992226794695,0.6677549569435851,0
12195168,0.0,0.7469135802469136,0.0,1
12221943,0.03225806451612903,0.05486968449931413,0.13355099138871704,0
12255487,0.03125,0.061957018747142205,0.2671019827774341,0
12333661,0.0,0.7375400091449474,0.0,0
12367961,0.007352941176470588,0.03657978966620942,0.13355099138871704,1
12396857,0.0,1.0,0.0,0
12473860,0.0,1.0,0.0,0
12482688,0.0,0.5857338820301783,0.0,1
12482897,0.0,0.14929126657521719,0.0,1
12482913,0.0,0.4906264288980338,0.0,1
12483996,0.0,0.1671239140374943,0.0,0
12559667,1.0,0.027663465935070873,1.0684079311097363,0
12765506,0.02912621359223301,0.045953360768175584,0.8013059483323022,0
